datetime,Ta,RH,WS,P,Kd,Ld
1/1/2011 0:00,20.4,81,0.555555556,1011.2,0,331.45
1/1/2011 0:30,20,81,1.111111111,1011.1,0,334.73
1/1/2011 1:00,19.9,77,1.388888889,1010.9,0,335.03
1/1/2011 1:30,19.6,78,0,1010.6,0,339.27
1/1/2011 2:00,19.2,82,0.555555556,1010.8,0,338.56
1/1/2011 2:30,19.5,78,0,1010.3,0,339.48
1/1/2011 3:00,19.2,78,1.388888889,1010.6,0,336.58
1/1/2011 3:30,18.9,80,0,1011,0,331.36
1/1/2011 4:00,18.8,75,0.555555556,1010.8,0,330.04
1/1/2011 4:30,18.6,69,2.5,1012.2,0,340.36
1/1/2011 5:00,18.3,73,1.111111111,1011.6,2.01,334.76
1/1/2011 5:30,18.5,73,1.388888889,1011.3,24.61,348.78
1/1/2011 6:00,18.6,71,1.111111111,1011.7,58.19,361.7
1/1/2011 6:30,18.9,73,1.111111111,1011.9,103.12,364.38
1/1/2011 7:00,19.3,76,2.222222222,1011.6,117.58,367.18
1/1/2011 7:30,20.2,72,1.111111111,1012.2,192.21,364.44
1/1/2011 8:00,20.5,73,2.5,1013,251.21,343.94
1/1/2011 8:30,22.3,65,2.5,1013,430.56,347.63
1/1/2011 9:00,22.7,64,2.5,1012.8,761.94,345
1/1/2011 9:30,23.3,60,2.222222222,1012.9,845.47,345.45
1/1/2011 10:00,25.6,49,2.5,1012.8,951.55,348.66
1/1/2011 10:30,25.8,46,2.5,1012.1,1043.17,348.75
1/1/2011 11:00,26.8,42,3.055555556,1011.8,718,368.64
1/1/2011 11:30,27.7,41,5.833333333,1011.4,1127.61,350.57
1/1/2011 12:00,27.1,42,5,1011.7,286.14,391.66
1/1/2011 12:30,24.1,50,6.666666667,1013.5,411.95,391.93
1/1/2011 13:00,24.6,53,4.722222222,1013.3,127.16,395.9
1/1/2011 13:30,24.5,55,2.5,1011,155.14,404.76
1/1/2011 14:00,25.1,48,2.222222222,1011.1,192.8,402.09
1/1/2011 14:30,25.8,44,3.055555556,1011.7,223.92,400.78
1/1/2011 15:00,25.1,48,2.5,1012,616.37,392.2
1/1/2011 15:30,26.4,46,1.388888889,1012.1,947.74,371.63
1/1/2011 16:00,26.6,42,2.222222222,1012,604.89,364.14
1/1/2011 16:30,26.1,43,4.722222222,1012,587.89,352.09
1/1/2011 17:00,24.9,39,5,1012.2,481.69,352.03
1/1/2011 17:30,24.6,41,3.611111111,1012.5,372.65,350.69
1/1/2011 18:00,24.4,40,4.166666667,1012.9,265.24,343.94
1/1/2011 18:30,22.4,44,4.722222222,1013,158.97,336.23
1/1/2011 19:00,21.4,47,3.611111111,1013.3,65.39,330.83
1/1/2011 19:30,20.5,50,3.611111111,1013.9,9.7,323.42
1/1/2011 20:00,19.9,53,2.222222222,1014.6,1.21,318.96
1/1/2011 20:30,18.9,57,2.5,1014.9,0,315.49
1/1/2011 21:00,18,62,3.611111111,1015.1,0,313.34
1/1/2011 21:30,17.6,62,2.5,1015.5,0,312.44
1/1/2011 22:00,17.1,65,3.055555556,1015.6,0,312.03
1/1/2011 22:30,16.9,65,3.611111111,1015.5,0,312.43
1/1/2011 23:00,16.6,69,1.388888889,1015.4,0,312.51
1/1/2011 23:30,16.3,70,0,1015.4,0,312.06
2/1/2011 0:00,16.2,71,0,1015.4,0,311.83
2/1/2011 0:30,15.7,77,0,1015.2,0,310.03
2/1/2011 1:00,16,71,2.222222222,1015,0,306.01
2/1/2011 1:30,15.6,75,1.388888889,1015,0,302.32
2/1/2011 2:00,15.6,67,0.555555556,1014.7,0,302.23
2/1/2011 2:30,15,74,1.111111111,1014.7,0,302.18
2/1/2011 3:00,14.8,74,1.111111111,1014.8,0,302.17
2/1/2011 3:30,14.8,72,2.222222222,1014.8,0,303.3
2/1/2011 4:00,15,72,1.388888889,1014.8,0,302.54
2/1/2011 4:30,15,71,1.111111111,1014.9,0,302.92
2/1/2011 5:00,14.9,71,1.388888889,1015.2,2.46,302.53
2/1/2011 5:30,15,70,1.388888889,1015.4,40.29,302.4
2/1/2011 6:00,15.5,67,1.111111111,1015.8,128.22,305.18
2/1/2011 6:30,16.8,61,2.222222222,1016,238.1,306.88
2/1/2011 7:00,17.8,58,2.5,1016.3,350.8,307.86
2/1/2011 7:30,18.4,57,2.5,1016.7,462.79,310.82
2/1/2011 8:00,18.8,53,3.055555556,1017,577.04,311.29
2/1/2011 8:30,19.2,51,2.5,1017.1,682.33,313.07
2/1/2011 9:00,20.1,47,3.055555556,1017,774.19,319.12
2/1/2011 9:30,20.4,46,2.222222222,1016.8,859.2,320.22
2/1/2011 10:00,21.3,41,2.222222222,1016.4,940.23,321.5
2/1/2011 10:30,22.2,40,3.055555556,1016.4,998.92,325.92
2/1/2011 11:00,22.8,40,2.5,1016.3,1042.17,330.4
2/1/2011 11:30,23.4,38,3.055555556,1016.3,1081.17,330.28
2/1/2011 12:00,24.3,34,2.5,1016.2,1102.04,332.98
2/1/2011 12:30,24.7,34,5.833333333,1015.9,1102.7,336.39
2/1/2011 13:00,24.5,36,4.166666667,1015.6,1090.93,336.56
2/1/2011 13:30,25,34,4.166666667,1015.3,1066.35,335.09
2/1/2011 14:00,25.5,34,4.166666667,1015,1020.59,335.34
2/1/2011 14:30,25.3,31,5,1014.7,962.93,333.57
2/1/2011 15:00,25.6,31,4.722222222,1014.4,893.14,329.8
2/1/2011 15:30,24.7,32,5.833333333,1014.3,812,327.39
2/1/2011 16:00,24.9,30,4.722222222,1014.2,719.2,326.1
2/1/2011 16:30,24.8,30,4.722222222,1014.1,615.09,325.08
2/1/2011 17:00,23.8,34,4.722222222,1014.1,503.47,324.73
2/1/2011 17:30,23.2,35,5,1014.2,395.27,319.2
2/1/2011 18:00,22.1,36,5,1014.6,281.75,314.43
2/1/2011 18:30,21,41,5.833333333,1015,169.54,310.84
2/1/2011 19:00,19.7,46,3.611111111,1015.8,69.56,307.94
2/1/2011 19:30,18.4,52,3.611111111,1016,9.76,304.27
2/1/2011 20:00,17.2,58,3.611111111,1015.9,1.62,302.15
2/1/2011 20:30,16.7,61,3.611111111,1016.4,0,300.88
2/1/2011 21:00,16.2,63,4.166666667,1016.5,0,299.74
2/1/2011 21:30,16,62,4.722222222,1016.5,0,299.78
2/1/2011 22:00,15.7,65,4.722222222,1016.6,0,299.18
2/1/2011 22:30,15.6,65,4.166666667,1016.6,0,299.09
2/1/2011 23:00,15.5,67,3.611111111,1016.4,0,298.02
2/1/2011 23:30,15.5,64,3.611111111,1016.2,0,298.28
3/1/2011 0:00,15.3,67,3.055555556,1015.9,0,297.66
3/1/2011 0:30,15.4,66,2.222222222,1015.6,0,296.99
3/1/2011 1:00,15.3,66,2.222222222,1015.3,0,297
3/1/2011 1:30,15.3,65,3.611111111,1015.3,0,296.95
3/1/2011 2:00,15.3,64,1.388888889,1015,0,296.6
3/1/2011 2:30,15,61,1.388888889,1014.9,0,295.38
3/1/2011 3:00,14.8,62,2.222222222,1014.8,0,294.46
3/1/2011 3:30,14.3,62,3.611111111,1014.8,0,293.12
3/1/2011 4:00,14.1,62,5.833333333,1014.6,0,291.12
3/1/2011 4:30,14.1,60,4.722222222,1014.9,0,290.32
3/1/2011 5:00,13.8,61,2.222222222,1015.4,3.01,290.05
3/1/2011 5:30,13.9,58,2.5,1015.7,39.26,290.44
3/1/2011 6:00,14.2,57,3.611111111,1015.9,128.01,291.97
3/1/2011 6:30,15.4,53,4.166666667,1016,237.56,293.87
3/1/2011 7:00,16.3,50,3.611111111,1016.3,352.2,296.98
3/1/2011 7:30,17,46,4.166666667,1016.6,467.95,299.58
3/1/2011 8:00,18,44,2.5,1017.2,577.13,303.22
3/1/2011 8:30,18.8,45,2.5,1017.3,684.26,305.87
3/1/2011 9:00,19.4,43,3.055555556,1017.4,783.45,309.16
3/1/2011 9:30,20.4,40,2.222222222,1017.3,871.78,312.37
3/1/2011 10:00,20.7,38,2.5,1017,947.85,316.21
3/1/2011 10:30,21.1,36,2.5,1016.7,1012.5,315.94
3/1/2011 11:00,23.2,33,2.222222222,1016.6,1064.7,318.61
3/1/2011 11:30,22.9,33,1.388888889,1016.2,1100.92,319.73
3/1/2011 12:00,23.9,31,3.055555556,1016,1113.59,323.61
3/1/2011 12:30,24.9,29,3.055555556,1015.8,1122.53,323.98
3/1/2011 13:00,24.4,30,4.722222222,1015.4,1106.77,325.7
3/1/2011 13:30,25,28,3.055555556,1015,1079.79,326.04
3/1/2011 14:00,24.9,27,3.611111111,1014.7,1034.15,330.01
3/1/2011 14:30,24.5,30,3.611111111,1014.4,975.94,327.4
3/1/2011 15:00,25.3,27,4.722222222,1014.2,903.5,325.67
3/1/2011 15:30,24.4,28,5,1013.9,819.87,322.69
3/1/2011 16:00,24.9,30,4.166666667,1013.5,727.55,318.86
3/1/2011 16:30,24.7,28,3.611111111,1013.2,623.06,320.61
3/1/2011 17:00,24.5,29,4.166666667,1013.1,512.76,318.95
3/1/2011 17:30,24.3,27,3.055555556,1013.2,401.5,315.34
3/1/2011 18:00,22.9,34,5,1013.4,285.38,312.58
3/1/2011 18:30,21.4,40,4.722222222,1013.5,173.62,307.02
3/1/2011 19:00,19.6,45,4.166666667,1013.5,72.15,303.92
3/1/2011 19:30,18.3,51,4.166666667,1013.5,9.98,298.56
3/1/2011 20:00,17.4,53,3.611111111,1013.8,0,295.62
3/1/2011 20:30,17,56,2.222222222,1013.9,0,293.54
3/1/2011 21:00,16.5,59,0,1014,0,293.57
3/1/2011 21:30,16.4,55,2.5,1013.8,0,292.45
3/1/2011 22:00,16.1,61,0,1014,0,289.99
3/1/2011 22:30,15.8,60,2.222222222,1013.8,0,290.31
3/1/2011 23:00,15.8,59,1.388888889,1013.9,0,293.36
3/1/2011 23:30,15.8,63,3.055555556,1013.7,0,293.94
4/1/2011 0:00,15.4,64,2.222222222,1013.7,0,295.74
4/1/2011 0:30,16,59,2.222222222,1012.9,0,295.71
4/1/2011 1:00,15.5,62,1.388888889,1012.5,0,297.88
4/1/2011 1:30,16,59,1.111111111,1012.1,0,298.42
4/1/2011 2:00,15.5,63,2.222222222,1011.7,0,296.34
4/1/2011 2:30,15.3,63,1.388888889,1011.7,0,296.62
4/1/2011 3:00,15.5,62,0.555555556,1011.4,0,295.77
4/1/2011 3:30,15.6,58,0.555555556,1011.7,0,298.93
4/1/2011 4:00,16.7,51,1.111111111,1011.7,0,299.42
4/1/2011 4:30,16,55,1.111111111,1011.9,0,300.87
4/1/2011 5:00,15.8,56,1.111111111,1012.1,5.18,301.49
4/1/2011 5:30,15.8,55,1.388888889,1012.1,31.45,304.62
4/1/2011 6:00,16.2,55,0,1012.4,108.67,305.8
4/1/2011 6:30,17.9,48,1.111111111,1012.6,170.43,310.43
4/1/2011 7:00,19.3,43,2.5,1012.6,306.88,314.93
4/1/2011 7:30,20.5,42,2.222222222,1012.5,402.23,319.37
4/1/2011 8:00,20.7,44,2.222222222,1012.3,441.17,324.59
4/1/2011 8:30,21.4,44,1.388888889,1012.7,463.56,329.75
4/1/2011 9:00,22.2,40,2.5,1012.8,609.77,331.21
4/1/2011 9:30,23,38,2.222222222,1012.5,603.47,333.27
4/1/2011 10:00,23.4,40,2.5,1012.6,747.49,333.96
4/1/2011 10:30,23.7,37,1.388888889,1012.2,931.15,333.78
4/1/2011 11:00,25,32,2.222222222,1012,977.3,338.77
4/1/2011 11:30,26.2,26,2.222222222,1011.6,996.51,341.47
4/1/2011 12:00,27.2,23,3.055555556,1011.2,591.72,342.79
4/1/2011 12:30,26.4,30,4.166666667,1010.9,638.87,342.17
4/1/2011 13:00,26,29,3.611111111,1010.6,793.58,340.02
4/1/2011 13:30,26.4,21,3.055555556,1010.2,600.31,334.37
4/1/2011 14:00,27.2,19,2.5,1009.7,1080.7,320.26
4/1/2011 14:30,28.7,14,2.222222222,1009.3,993.92,316.64
4/1/2011 15:00,29.2,20,4.722222222,1009.2,915.49,315.04
4/1/2011 15:30,27.8,23,5,1009.2,832.8,313.78
4/1/2011 16:00,27.3,22,4.166666667,1009.2,725.23,312.11
4/1/2011 16:30,27.4,20,3.611111111,1009,655.8,313.14
4/1/2011 17:00,28,17,3.055555556,1008.5,532.27,311.49
4/1/2011 17:30,27.8,14,3.611111111,1008.5,426.25,311.32
4/1/2011 18:00,26,21,4.166666667,1008.6,275.56,308.68
4/1/2011 18:30,24.6,23,3.611111111,1008.8,190.27,313.56
4/1/2011 19:00,24.2,29,2.5,1009.1,39,310.26
4/1/2011 19:30,22.7,41,1.111111111,1009.4,5.77,316.34
4/1/2011 20:00,21.7,44,1.111111111,1009.4,0,317.69
4/1/2011 20:30,20.7,52,1.111111111,1009.8,0,319.86
4/1/2011 21:00,20.1,49,3.055555556,1009.9,0,312.67
4/1/2011 21:30,19.4,49,1.388888889,1009.9,0,306.92
4/1/2011 22:00,18.8,51,0.555555556,1010.2,0,316.87
4/1/2011 22:30,18.2,56,0,1009.9,0,305.39
4/1/2011 23:00,17.7,53,0,1009.8,0,316.23
4/1/2011 23:30,17.1,58,0,1009.9,0,308.17
5/1/2011 0:00,16.6,59,0,1009.8,0,307.69
5/1/2011 0:30,16.6,56,1.388888889,1009.5,0,305.36
5/1/2011 1:00,16.2,60,1.388888889,1009.1,0,305.15
5/1/2011 1:30,16,57,1.111111111,1009,0,315.98
5/1/2011 2:00,15.8,59,0,1008.7,0,312.97
5/1/2011 2:30,15.8,59,0.555555556,1008.2,0,306.71
5/1/2011 3:00,15.2,67,0,1008.5,0,320.12
5/1/2011 3:30,15.1,64,0,1008.5,0,329.53
5/1/2011 4:00,15.1,65,0.555555556,1008.5,0,307.34
5/1/2011 4:30,14.9,68,0,1009,0,349.53
5/1/2011 5:00,15.3,64,0.555555556,1009.3,1.31,336.7
5/1/2011 5:30,15.2,67,0,1009.4,21.59,345.07
5/1/2011 6:00,16.1,65,1.388888889,1009.8,106.47,359.17
5/1/2011 6:30,16.9,63,3.055555556,1009.8,86.89,351.2
5/1/2011 7:00,17.2,62,1.388888889,1010.2,82.06,323.63
5/1/2011 7:30,17.7,60,1.388888889,1010.5,211.47,346.47
5/1/2011 8:00,18.6,57,1.111111111,1010.8,703.02,350.18
5/1/2011 8:30,19.3,51,0.555555556,1010.6,707.4,327.14
5/1/2011 9:00,21,45,1.388888889,1010.6,798.34,333
5/1/2011 9:30,22.4,42,2.222222222,1010.6,947.19,351.42
5/1/2011 10:00,23.1,40,2.222222222,1010.6,535.2,377.99
5/1/2011 10:30,23.6,37,2.5,1010.5,1070.91,343.59
5/1/2011 11:00,24.3,35,2.222222222,1010.5,654.19,353.76
5/1/2011 11:30,25,31,1.388888889,1010,1072.01,334.62
5/1/2011 12:00,27.2,27,3.055555556,1009.7,1057.7,333.23
5/1/2011 12:30,27.3,30,3.611111111,1009.3,1092.78,332.44
5/1/2011 13:00,26.6,30,5,1009,1077.11,334.38
5/1/2011 13:30,27.1,28,4.722222222,1008.8,1042.79,342.35
5/1/2011 14:00,27.1,27,3.611111111,1008.5,998.5,348.03
5/1/2011 14:30,28,26,3.611111111,1008.2,935.54,352.08
5/1/2011 15:00,27.6,28,3.611111111,1007.9,869.16,355.01
5/1/2011 15:30,27,28,2.5,1007.7,786.5,352.72
5/1/2011 16:00,27.2,32,4.166666667,1007.7,694.86,350.57
5/1/2011 16:30,27.1,33,4.722222222,1007.5,593.94,348.08
5/1/2011 17:00,25.7,35,5.833333333,1007.6,487.2,345.46
5/1/2011 17:30,25.6,36,4.722222222,1007.7,375.04,343.76
5/1/2011 18:00,24.7,39,4.722222222,1008.1,264.57,342.1
5/1/2011 18:30,22.9,41,4.722222222,1008.5,158.65,336.56
5/1/2011 19:00,21.5,44,3.611111111,1008.8,65.95,331.88
5/1/2011 19:30,20.3,45,2.5,1008.9,10.49,324.59
5/1/2011 20:00,19.2,46,3.055555556,1009.1,1.15,319.67
5/1/2011 20:30,18.6,49,3.055555556,1009.1,0,316.22
5/1/2011 21:00,18,52,3.611111111,1009.1,0,312.96
5/1/2011 21:30,17.8,52,2.5,1009,0,311.14
5/1/2011 22:00,17.7,51,2.222222222,1009,0,311.21
5/1/2011 22:30,17.8,48,1.388888889,1008.7,0,310.12
5/1/2011 23:00,18,51,3.611111111,1008.4,0,312.6
5/1/2011 23:30,18.1,53,1.388888889,1008.4,0,316.09
6/1/2011 0:00,17.8,54,1.388888889,1008.8,0,316.86
6/1/2011 0:30,17.8,53,2.5,1008.6,0,315.78
6/1/2011 1:00,17.3,54,2.5,1008.3,0,314.98
6/1/2011 1:30,16.9,58,1.388888889,1007.8,0,316.39
6/1/2011 2:00,16.8,62,1.111111111,1007.4,0,316.41
6/1/2011 2:30,17.4,59,1.388888889,1006.9,0,316.1
6/1/2011 3:00,19.5,49,3.611111111,1006.4,0,315.34
6/1/2011 3:30,20.3,45,3.055555556,1006.1,0,315.45
6/1/2011 4:00,20.4,44,3.055555556,1005.7,0,315.64
6/1/2011 4:30,20.5,42,3.611111111,1006,0,318.74
6/1/2011 5:00,20.7,41,3.611111111,1006.3,3.13,320.54
6/1/2011 5:30,20.8,42,3.611111111,1006.4,39.21,322.55
6/1/2011 6:00,21.1,45,3.055555556,1007,120.73,332.45
6/1/2011 6:30,21.9,38,3.611111111,1007.1,210.56,335.15
6/1/2011 7:00,23.1,34,4.722222222,1007.1,356.2,340.81
6/1/2011 7:30,23.9,34,4.166666667,1007.2,508.3,353.97
6/1/2011 8:00,25.2,31,5,1007,422.92,364.05
6/1/2011 8:30,26.3,29,5,1006.8,463.51,371.58
6/1/2011 9:00,27.4,28,4.166666667,1006.4,283.02,362.15
6/1/2011 9:30,27.9,25,3.611111111,1006,372.34,366.73
6/1/2011 10:00,29.3,20,4.166666667,1005.9,918.73,367.59
6/1/2011 10:30,30.2,19,5,1005.8,970.49,369.1
6/1/2011 11:00,31.2,16,6.111111111,1005.3,1023.34,374.06
6/1/2011 11:30,32,17,5.833333333,1004.9,821.59,383.6
6/1/2011 12:00,33.6,17,5.833333333,1004.5,1090.57,375.54
6/1/2011 12:30,34.1,16,5.833333333,1004.1,1091.37,377.15
6/1/2011 13:00,34,15,5,1003.9,1243.95,386.12
6/1/2011 13:30,34.8,16,6.666666667,1003.6,785.03,396.59
6/1/2011 14:00,34.4,14,6.111111111,1003.4,639.89,395.01
6/1/2011 14:30,34.4,13,7.222222222,1003,530.6,396.17
6/1/2011 15:00,34.2,14,7.777777778,1002.9,708.94,402.45
6/1/2011 15:30,34.4,14,6.666666667,1002.9,543.8,404.52
6/1/2011 16:00,34,15,5,1002.8,421.45,410.12
6/1/2011 16:30,34.2,16,4.722222222,1002.8,267.23,409.2
6/1/2011 17:00,33.4,16,4.166666667,1002.7,176.07,415.79
6/1/2011 17:30,33.2,18,3.611111111,1002.7,147.05,417.66
6/1/2011 18:00,32.8,18,3.611111111,1002.9,100.23,414.78
6/1/2011 18:30,32.4,21,2.222222222,1003,65.14,411.08
6/1/2011 19:00,31.5,27,1.388888889,1003.3,23.98,408.92
6/1/2011 19:30,30.3,27,0,1003.2,3.97,401.69
6/1/2011 20:00,29,31,2.222222222,1003.5,1.25,401.2
6/1/2011 20:30,28.2,31,1.388888889,1003.6,0,396.51
6/1/2011 21:00,27.4,36,2.5,1003.9,0,402.29
6/1/2011 21:30,27.1,35,2.222222222,1003.9,0,404.75
6/1/2011 22:00,26.6,37,0,1003.9,0,405.81
6/1/2011 22:30,26.4,36,0,1003.6,0,399.02
6/1/2011 23:00,25.7,38,0,1003.2,0,392.83
6/1/2011 23:30,25.2,41,0.555555556,1003.1,0,386.07
7/1/2011 0:00,24.8,42,0.555555556,1003,0,381.87
7/1/2011 0:30,24.6,40,1.388888889,1002.8,0,377.03
7/1/2011 1:00,24.1,44,1.111111111,1002.8,0,377.66
7/1/2011 1:30,23.7,46,1.388888889,1002.6,0,378.6
7/1/2011 2:00,23.5,45,2.222222222,1002.5,0,393.94
7/1/2011 2:30,24.1,40,0.555555556,1002.4,0,407.67
7/1/2011 3:00,24,43,0,1002.4,0,412.27
7/1/2011 3:30,23.9,45,0,1002.5,0,409.53
7/1/2011 4:00,23.8,47,0.555555556,1002.6,0,408.04
7/1/2011 4:30,23.7,48,0.555555556,1002.9,0,408.92
7/1/2011 5:00,23.7,48,2.222222222,1003.2,0,409.74
7/1/2011 5:30,24,43,2.222222222,1003.4,4.6,409.8
7/1/2011 6:00,25.9,30,3.611111111,1003.4,16.39,403.97
7/1/2011 6:30,25.9,35,2.222222222,1003.7,136.75,397.43
7/1/2011 7:00,26.5,37,1.388888889,1003.9,426.09,392.28
7/1/2011 7:30,28,28,2.222222222,1004.4,454.21,375.41
7/1/2011 8:00,29.3,28,2.5,1004.6,581.07,372
7/1/2011 8:30,30.4,26,3.055555556,1004.6,664.21,363.9
7/1/2011 9:00,31,24,2.222222222,1004.7,785.75,371.68
7/1/2011 9:30,31.6,22,3.055555556,1004.9,828.17,377.06
7/1/2011 10:00,31.9,21,5,1005.1,902.09,370.93
7/1/2011 10:30,32.5,23,3.055555556,1005.2,965.7,381.55
7/1/2011 11:00,33,25,2.5,1005,1017.48,383.3
7/1/2011 11:30,33.8,26,3.611111111,1005.1,1045.46,384.44
7/1/2011 12:00,34.1,31,4.722222222,1004.9,1069.21,385.43
7/1/2011 12:30,33.2,34,4.722222222,1004.8,1065.63,391.2
7/1/2011 13:00,33.4,33,3.611111111,1004.6,1056.42,389.54
7/1/2011 13:30,33,30,2.5,1004.4,1025.66,393.54
7/1/2011 14:00,33.7,28,3.611111111,1004.2,981.89,394.71
7/1/2011 14:30,35.2,28,2.5,1003.8,925.29,394.71
7/1/2011 15:00,34.4,31,4.166666667,1003.8,854.65,395.23
7/1/2011 15:30,34.3,30,2.5,1003.4,734.78,417.62
7/1/2011 16:00,33.9,28,2.5,1003.1,703.06,398.99
7/1/2011 16:30,35.6,26,2.5,1002.8,582.17,399.14
7/1/2011 17:00,34.9,27,3.611111111,1002.8,490.12,398.48
7/1/2011 17:30,34.7,27,3.055555556,1002.8,390.68,405.39
7/1/2011 18:00,34.7,28,2.5,1002.9,271.39,386.35
7/1/2011 18:30,30,50,5,1003.4,145.62,380
7/1/2011 19:00,28.4,55,4.166666667,1003.7,50.99,377.47
7/1/2011 19:30,27.3,57,3.611111111,1003.7,4.95,386.22
7/1/2011 20:00,27.1,56,4.166666667,1003.8,0,401.52
7/1/2011 20:30,27.5,54,3.611111111,1004.1,0,394.05
7/1/2011 21:00,27.9,51,2.5,1004.2,0,400.91
7/1/2011 21:30,27.7,51,2.5,1004.3,0,406.32
7/1/2011 22:00,26.9,50,3.055555556,1004.3,0,411.2
7/1/2011 22:30,26.7,52,1.111111111,1004.1,0,407.97
7/1/2011 23:00,26.5,52,1.111111111,1004,0,418.15
7/1/2011 23:30,26.3,54,0.555555556,1004,0,419.9
8/1/2011 0:00,26.3,55,0.555555556,1003.9,0,421.43
8/1/2011 0:30,26.2,57,0.555555556,1003.6,0,420.97
8/1/2011 1:00,26.2,57,1.388888889,1003.8,0,418.44
8/1/2011 1:30,26.1,57,1.111111111,1003.4,0,406.45
8/1/2011 2:00,25.6,61,1.111111111,1003.1,0,416.14
8/1/2011 2:30,25.7,59,0,1002.8,0,416.05
8/1/2011 3:00,25.6,59,0.555555556,1002.6,0,415.31
8/1/2011 3:30,26.7,52,1.388888889,1002.5,0,403.62
8/1/2011 4:00,26.4,56,4.722222222,1003.2,0,407.15
8/1/2011 4:30,25.7,59,2.5,1003.6,0,397.46
8/1/2011 5:00,25.2,62,1.388888889,1003.8,0,407.12
8/1/2011 5:30,25.1,63,0,1003.9,6.66,409.32
8/1/2011 6:00,25,63,1.111111111,1004.3,29.46,410.43
8/1/2011 6:30,25.2,63,0,1004.9,79.19,400.32
8/1/2011 7:00,25.6,58,2.5,1005.1,117.13,408.94
8/1/2011 7:30,26,60,0.555555556,1005.2,126.51,410.37
8/1/2011 8:00,26.5,54,1.111111111,1005.5,216.11,414.53
8/1/2011 8:30,27.6,51,1.388888889,1006,271.04,414.01
8/1/2011 9:00,28.2,50,1.388888889,1006.2,210.48,417.72
8/1/2011 9:30,28,52,2.5,1006.6,156.88,416.18
8/1/2011 10:00,27.3,55,3.055555556,1006.4,164.82,415.06
8/1/2011 10:30,26.5,57,4.166666667,1006.5,247.53,414.46
8/1/2011 11:00,26.6,58,3.055555556,1007.6,175.45,406.18
8/1/2011 11:30,23.3,72,6.666666667,1008.2,178.56,405.76
8/1/2011 12:00,22.5,80,4.722222222,1008.7,176.79,403.07
8/1/2011 12:30,22.4,81,3.055555556,1008.8,246.59,406.05
8/1/2011 13:00,22.9,77,3.055555556,1008.7,423.74,398.6
8/1/2011 13:30,21.7,75,4.166666667,1009,587.83,393.14
8/1/2011 14:00,23,66,3.055555556,1008.9,724.05,393.36
8/1/2011 14:30,23.9,56,5,1009,440.74,388.88
8/1/2011 15:00,23.6,55,4.722222222,1008.9,625.03,381.91
8/1/2011 15:30,24.7,50,5.833333333,1009,868.95,371.02
8/1/2011 16:00,25.3,48,6.111111111,1008.7,734.35,371.12
8/1/2011 16:30,25.5,46,6.666666667,1008.7,603.66,372.17
8/1/2011 17:00,24.8,51,6.666666667,1009,511.79,372.84
8/1/2011 17:30,24.7,51,4.722222222,1009.9,375.48,367.45
8/1/2011 18:00,24,54,3.611111111,1010.7,265.32,365.24
8/1/2011 18:30,23.5,57,4.722222222,1011,159.89,362.14
8/1/2011 19:00,22.6,61,3.611111111,1011.5,66.47,356.95
8/1/2011 19:30,21.2,66,5,1011.9,8.7,352.13
8/1/2011 20:00,20.4,71,5,1012.3,0,349.87
8/1/2011 20:30,19.8,73,3.611111111,1012.7,0,348
8/1/2011 21:00,19.7,71,2.5,1013.1,0,346.65
8/1/2011 21:30,19.6,68,3.611111111,1013.4,0,352.34
8/1/2011 22:00,19.8,66,4.166666667,1013.4,0,348.93
8/1/2011 22:30,19.1,72,4.166666667,1013.1,0,345.29
8/1/2011 23:00,18.9,73,3.055555556,1013.5,0,345.17
8/1/2011 23:30,19,69,2.5,1013.5,0,343.61
9/1/2011 0:00,18.9,69,3.611111111,1013.6,0,343.83
9/1/2011 0:30,18.7,70,3.055555556,1013.3,0,342.19
9/1/2011 1:00,18.4,76,5.833333333,1012.9,0,343.6
9/1/2011 1:30,18.4,70,3.055555556,1012.6,0,343.46
9/1/2011 2:00,18.7,65,2.222222222,1012.6,0,343.33
9/1/2011 2:30,18.6,64,2.5,1012.7,0,342.38
9/1/2011 3:00,18.5,64,1.388888889,1012.8,0,339.46
9/1/2011 3:30,18.4,62,3.611111111,1013.1,0,338.4
9/1/2011 4:00,18.4,60,3.611111111,1013.5,0,338.02
9/1/2011 4:30,18.4,57,3.055555556,1013.9,0,337.05
9/1/2011 5:00,18.4,56,2.5,1014.6,0,336.1
9/1/2011 5:30,18.4,55,3.055555556,1014.6,24.63,335.57
9/1/2011 6:00,18.7,54,2.5,1014.6,103.34,337.58
9/1/2011 6:30,19.5,52,4.166666667,1014.5,206.06,338.39
9/1/2011 7:00,20,52,4.166666667,1014.4,314.25,342.69
9/1/2011 7:30,21.2,48,3.611111111,1014.5,426.64,346.39
9/1/2011 8:00,21.4,48,3.611111111,1014.7,533.87,348.89
9/1/2011 8:30,22.9,46,3.611111111,1014.6,635.96,354.9
9/1/2011 9:00,24.3,43,3.611111111,1014.4,731.89,357.38
9/1/2011 9:30,25,43,4.722222222,1014.1,819.45,360.66
9/1/2011 10:00,26.3,40,4.722222222,1013.6,893.86,365.28
9/1/2011 10:30,27,41,5.833333333,1013.3,957.53,368.78
9/1/2011 11:00,27.1,41,4.166666667,1013.2,1008.09,372.9
9/1/2011 11:30,28.3,40,3.611111111,1013.1,1038.32,377.01
9/1/2011 12:00,27.9,42,3.055555556,1013.1,1062.86,377.85
